=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: GOA"
"Common Name: Pacific cod,Pacific cod (adult),Pacific cod (juvenile)"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satifactory Gear Performance","Gear Performance Description","Gear Depth","Bottom Depth","Specimen ID","Biostratum","Species Code","Common Name","Scientific Name","Length (mm)","Sex","Weight (gm)","Age (years)","Maturity","Maturity Table","Gonad Weight","Specimen Subsample Method","Specimen Sample Type","Age Determination Method","AKFIN Load Date"
GOA,2013,-686,-9776,201301,143,28,54.5781,-162.24609,54.57303,-162.2269,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",111,118,133,0,21720,Pacific cod,Gadus macrocephalus,570,Female,1964,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9778,201301,143,30,54.23622,-162.7286,54.23874,-162.70627,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",61,69,142,0,21720,Pacific cod,Gadus macrocephalus,370,Female,506,2,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9778,201301,143,30,54.23622,-162.7286,54.23874,-162.70627,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",61,69,156,0,21720,Pacific cod,Gadus macrocephalus,390,Male,680,2,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9779,201301,143,31,54.21827,-162.68364,54.22034,-162.66241,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",65,72,162,0,21720,Pacific cod,Gadus macrocephalus,510,Female,1526,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9782,201301,143,34,54.2104,-162.80741,54.21127,-162.785,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",61,67,164,0,21720,Pacific cod,Gadus macrocephalus,690,Female,2992,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9783,201301,143,35,54.89979,-162.59289,54.90042,-162.56746,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",15,22,184,0,21720,Pacific cod,Gadus macrocephalus,140,Female,28,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-9785,201301,143,37,55.04789,-162.02383,55.06018,-162.01482,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",67,74,195,0,21720,Pacific cod,Gadus macrocephalus,610,Male,2572,7,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9787,201301,143,39,54.2353,-161.64966,54.22211,-161.64663,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",89,96,218,0,21720,Pacific cod,Gadus macrocephalus,620,Female,2542,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9789,201301,143,41,54.32542,-161.80727,54.33513,-161.82095,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",70,77,223,0,21720,Pacific cod,Gadus macrocephalus,760,Male,4790,8,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7488,201101,143,74,54.44348,-161.42133,54.45583,-161.41345,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,1.1,Y,"Minor hang(s)",78,85,355,0,21720,Pacific cod,Gadus macrocephalus,760,Male,5278,6,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7750,201101,143,88,55.93113,-158.47017,55.9294,-158.4468,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",89,97,370,0,21720,Pacific cod,Gadus macrocephalus,450,Female,920,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7756,201101,143,94,56.47,-157.78963,56.45872,-157.80105,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",69,76,378,0,21720,Pacific cod,Gadus macrocephalus,540,Female,1584,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7756,201101,143,94,56.47,-157.78963,56.45872,-157.80105,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",69,76,381,0,21720,Pacific cod,Gadus macrocephalus,490,Male,1312,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7756,201101,143,94,56.47,-157.78963,56.45872,-157.80105,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",69,76,383,0,21720,Pacific cod,Gadus macrocephalus,620,Male,2920,4,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7767,201101,143,105,55.71922,-157.15375,55.7325,-157.15342,21,Chirikof,1,100,"Semidi Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",77,84,417,0,21720,Pacific cod,Gadus macrocephalus,460,Male,1032,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7771,201101,143,109,56.0716,-157.19318,56.08138,-157.17778,21,Chirikof,1,100,"Semidi Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",91,98,430,0,21720,Pacific cod,Gadus macrocephalus,590,Female,2000,4,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7773,201101,143,111,56.46905,-157.04833,56.46913,-157.02398,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",48,56,456,0,21720,Pacific cod,Gadus macrocephalus,660,Female,2498,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9791,201301,143,43,54.41003,-161.42175,54.40868,-161.44154,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",80,86,226,0,21720,Pacific cod,Gadus macrocephalus,640,Female,2722,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9797,201301,143,49,54.51919,-159.35408,54.52051,-159.37506,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",113,120,229,0,21720,Pacific cod,Gadus macrocephalus,570,Female,1712,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9797,201301,143,49,54.51919,-159.35408,54.52051,-159.37506,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",113,120,230,0,21720,Pacific cod,Gadus macrocephalus,490,Female,1150,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9797,201301,143,49,54.51919,-159.35408,54.52051,-159.37506,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",113,120,234,0,21720,Pacific cod,Gadus macrocephalus,570,Male,1966,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9800,201301,143,52,54.36292,-159.97523,54.36357,-159.95322,210,Shumagin,201,300,"Shumagin Slope",WESTERN GOA,SLOPE,,,2.1,Y,"Wing damaged",252,258,238,0,21720,Pacific cod,Gadus macrocephalus,660,Female,3016,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9802,201301,143,54,54.35974,-160.27969,54.36272,-160.25956,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",132,139,241,0,21720,Pacific cod,Gadus macrocephalus,630,Female,2922,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9802,201301,143,54,54.35974,-160.27969,54.36272,-160.25956,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",132,139,249,0,21720,Pacific cod,Gadus macrocephalus,480,Male,1276,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9804,201301,143,56,54.57533,-160.41992,54.57152,-160.39861,110,Shumagin,101,200,"Sanak Gully",WESTERN GOA,GULLY,,,0,Y,"Good performance",125,132,256,0,21720,Pacific cod,Gadus macrocephalus,500,Male,1428,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9805,201301,143,57,54.87633,-159.72008,54.8765,-159.69323,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",35,43,261,0,21720,Pacific cod,Gadus macrocephalus,140,Male,26,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-9807,201301,143,59,54.94741,-160.57522,54.94717,-160.59869,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",86,93,275,0,21720,Pacific cod,Gadus macrocephalus,440,Male,960,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9807,201301,143,59,54.94741,-160.57522,54.94717,-160.59869,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",86,93,279,0,21720,Pacific cod,Gadus macrocephalus,520,Female,1550,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9807,201301,143,59,54.94741,-160.57522,54.94717,-160.59869,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",86,93,283,0,21720,Pacific cod,Gadus macrocephalus,440,Female,894,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9821,201301,143,63,55.24426,-161.13932,55.23422,-161.15397,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",68,75,290,0,21720,Pacific cod,Gadus macrocephalus,200,Male,74,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-9840,201301,143,72,56.04619,-158.14424,56.03299,-158.14145,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",104,111,346,0,21720,Pacific cod,Gadus macrocephalus,720,Female,4192,7,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9841,201301,143,73,56.19982,-158.05468,56.20511,-158.03447,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",124,131,347,0,21720,Pacific cod,Gadus macrocephalus,720,Male,3952,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9841,201301,143,73,56.19982,-158.05468,56.20511,-158.03447,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",124,131,351,0,21720,Pacific cod,Gadus macrocephalus,570,Female,1998,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9842,201301,143,74,56.33279,-158.30353,56.32613,-158.28327,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",47,54,354,0,21720,Pacific cod,Gadus macrocephalus,740,Female,4258,9,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9842,201301,143,74,56.33279,-158.30353,56.32613,-158.28327,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",47,54,355,0,21720,Pacific cod,Gadus macrocephalus,730,Male,3724,8,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9842,201301,143,74,56.33279,-158.30353,56.32613,-158.28327,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",47,54,356,0,21720,Pacific cod,Gadus macrocephalus,670,Male,3620,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9842,201301,143,74,56.33279,-158.30353,56.32613,-158.28327,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",47,54,357,0,21720,Pacific cod,Gadus macrocephalus,680,Male,4200,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9843,201301,143,75,55.54726,-156.78944,55.55888,-156.79725,21,Chirikof,1,100,"Semidi Bank",CENTRAL GOA,SHELF,,,6.11,Y,"Average depth of tow outside survey depth limits",93,101,362,0,21720,Pacific cod,Gadus macrocephalus,690,Female,3292,7,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9845,201301,143,77,55.56328,-157.20628,55.55051,-157.20999,21,Chirikof,1,100,"Semidi Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",76,83,371,0,21720,Pacific cod,Gadus macrocephalus,450,Female,1108,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9849,201301,143,81,55.27393,-159.81294,55.28578,-159.81823,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",62,69,379,0,21720,Pacific cod,Gadus macrocephalus,390,Female,636,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-9850,201301,143,82,55.15827,-160.0644,55.1496,-160.04956,13,Shumagin,1,100,"Shumagin Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",73,79,395,0,21720,Pacific cod,Gadus macrocephalus,660,Female,2674,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10571,201301,143,84,55.43941,-160.12695,55.42645,-160.1282,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",34,42,403,0,21720,Pacific cod,Gadus macrocephalus,140,Male,22,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10571,201301,143,84,55.43941,-160.12695,55.42645,-160.1282,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",34,42,405,0,21720,Pacific cod,Gadus macrocephalus,120,Male,16,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10572,201301,143,85,55.45235,-160.36292,55.44139,-160.37559,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",114,122,409,0,21720,Pacific cod,Gadus macrocephalus,670,Female,3144,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10573,201301,143,86,55.4046,-160.59294,55.40917,-160.61632,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",49,57,412,0,21720,Pacific cod,Gadus macrocephalus,220,Female,102,1,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7782,201101,143,121,56.95617,-156.2221,56.96977,-156.2212,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",168,175,467,0,21720,Pacific cod,Gadus macrocephalus,510,Male,1494,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7783,201101,143,122,57.025,-156.5358,57.01312,-156.52875,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",193,200,469,0,21720,Pacific cod,Gadus macrocephalus,800,Male,5498,6,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7790,201101,143,129,56.54707,-155.54145,56.53817,-155.55957,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",87,94,478,0,21720,Pacific cod,Gadus macrocephalus,680,Female,2964,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7796,201101,143,135,56.63625,-154.35723,56.62172,-154.36853,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",6,14,510,0,21720,Pacific cod,Gadus macrocephalus,690,Male,3590,6,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7796,201101,143,135,56.63625,-154.35723,56.62172,-154.36853,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",6,14,513,0,21720,Pacific cod,Gadus macrocephalus,430,Male,842,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7796,201101,143,135,56.63625,-154.35723,56.62172,-154.36853,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",6,14,515,0,21720,Pacific cod,Gadus macrocephalus,730,Female,3892,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7802,201101,143,141,56.95135,-154.88255,56.96037,-154.90175,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",60,67,534,0,21720,Pacific cod,Gadus macrocephalus,250,Female,148,1,,,,6,1,3,29-SEP-21
GOA,2011,-667,-7815,201101,143,154,57.92748,-154.79413,57.92282,-154.81687,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,550,0,21720,Pacific cod,Gadus macrocephalus,890,Female,8345,7,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7815,201101,143,154,57.92748,-154.79413,57.92282,-154.81687,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,555,0,21720,Pacific cod,Gadus macrocephalus,750,Male,4286,,,,,6,1,,29-SEP-21
GOA,2013,-686,-10580,201301,143,93,56.47023,-157.43205,56.48178,-157.44323,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",169,176,442,0,21720,Pacific cod,Gadus macrocephalus,720,Male,4192,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10580,201301,143,93,56.47023,-157.43205,56.48178,-157.44323,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",169,176,444,0,21720,Pacific cod,Gadus macrocephalus,700,Male,2492,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10580,201301,143,93,56.47023,-157.43205,56.48178,-157.44323,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",169,176,452,0,21720,Pacific cod,Gadus macrocephalus,610,Female,2604,5,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10580,201301,143,93,56.47023,-157.43205,56.48178,-157.44323,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",169,176,458,0,21720,Pacific cod,Gadus macrocephalus,520,Female,1690,4,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10581,201301,143,94,56.61715,-157.3118,56.61958,-157.33545,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",30,37,461,0,21720,Pacific cod,Gadus macrocephalus,180,Male,52,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10581,201301,143,94,56.61715,-157.3118,56.61958,-157.33545,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",30,37,464,0,21720,Pacific cod,Gadus macrocephalus,160,Male,40,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10585,201301,143,98,56.78086,-154.71835,56.77989,-154.69487,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",27,34,490,0,21720,Pacific cod,Gadus macrocephalus,150,Female,32,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10587,201301,143,100,56.70883,-154.43386,56.71314,-154.45714,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",20,27,494,0,21720,Pacific cod,Gadus macrocephalus,750,Female,4018,6,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10588,201301,143,101,56.64062,-153.76507,56.64928,-153.74636,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",83,90,498,0,21720,Pacific cod,Gadus macrocephalus,250,Male,148,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10589,201301,143,102,56.81007,-154.15529,56.80115,-154.17676,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",33,40,519,0,21720,Pacific cod,Gadus macrocephalus,170,Male,40,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10593,201301,143,106,56.91587,-154.60914,56.92102,-154.6295,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",28,35,543,0,21720,Pacific cod,Gadus macrocephalus,140,Male,26,1,,,,6,1,3,29-SEP-21
GOA,2013,-686,-10597,201301,143,110,56.56053,-155.44288,56.55763,-155.46501,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",69,76,553,0,21720,Pacific cod,Gadus macrocephalus,270,Male,208,2,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10610,201301,143,123,57.77127,-154.94578,57.78054,-154.92766,232,Kodiak,201,300,"Upper Shelikof Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",279,286,569,0,21720,Pacific cod,Gadus macrocephalus,770,Female,5480,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7829,201101,143,168,57.93057,-151.59388,57.94153,-151.57838,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,74,557,0,21720,Pacific cod,Gadus macrocephalus,400,Female,602,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7829,201101,143,168,57.93057,-151.59388,57.94153,-151.57838,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",66,74,562,0,21720,Pacific cod,Gadus macrocephalus,550,Female,1596,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7835,201101,143,174,57.41268,-152.0127,57.42328,-151.99677,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",72,80,584,0,21720,Pacific cod,Gadus macrocephalus,380,Male,564,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7988,201101,143,179,57.70535,-151.6842,57.71787,-151.69217,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",56,64,589,0,21720,Pacific cod,Gadus macrocephalus,380,Female,506,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7989,201101,143,180,57.8034,-151.60097,57.79067,-151.59763,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",47,54,598,0,21720,Pacific cod,Gadus macrocephalus,210,Male,86,1,,,,6,1,3,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,604,0,21720,Pacific cod,Gadus macrocephalus,530,Female,1480,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,605,0,21720,Pacific cod,Gadus macrocephalus,350,Female,480,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,606,0,21720,Pacific cod,Gadus macrocephalus,320,Female,252,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,611,0,21720,Pacific cod,Gadus macrocephalus,210,Female,90,1,,,,6,1,3,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,615,0,21720,Pacific cod,Gadus macrocephalus,370,Male,500,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7990,201101,143,181,58.17263,-151.57402,58.16213,-151.58922,130,Kodiak,101,200,"Albatross Gullies",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,619,0,21720,Pacific cod,Gadus macrocephalus,270,Male,190,1,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7991,201101,143,182,58.17318,-151.99618,58.15975,-152.0002,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,5.2,Y,"Net improperly configured unspecified reason",58,66,628,0,21720,Pacific cod,Gadus macrocephalus,310,Female,278,2,,,,6,1,6,29-SEP-21
GOA,2011,-667,-7991,201101,143,182,58.17318,-151.99618,58.15975,-152.0002,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,5.2,Y,"Net improperly configured unspecified reason",58,66,637,0,21720,Pacific cod,Gadus macrocephalus,280,Male,210,2,,,,6,1,3,29-SEP-21
GOA,2011,-667,-7991,201101,143,182,58.17318,-151.99618,58.15975,-152.0002,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,5.2,Y,"Net improperly configured unspecified reason",58,66,638,0,21720,Pacific cod,Gadus macrocephalus,290,Male,220,2,,,,6,1,3,29-SEP-21
GOA,2011,-667,-7997,201101,143,188,58.03345,-153.23043,58.03613,-153.25638,35,Kodiak,1,100,"Northern Kodiak Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",43,50,655,0,21720,Pacific cod,Gadus macrocephalus,510,Male,1416,4,,,,6,1,6,29-SEP-21
GOA,2011,-667,-8002,201101,143,193,58.30652,-154.24458,58.31673,-154.22793,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",111,118,662,0,21720,Pacific cod,Gadus macrocephalus,630,Male,2624,4,,,,6,1,6,29-SEP-21
GOA,2011,-667,-8009,201101,143,200,58.63442,-153.44515,58.62477,-153.46523,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",39,46,666,0,21720,Pacific cod,Gadus macrocephalus,700,Female,3972,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-8009,201101,143,200,58.63442,-153.44515,58.62477,-153.46523,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",39,46,667,0,21720,Pacific cod,Gadus macrocephalus,490,Male,1206,3,,,,6,1,6,29-SEP-21
GOA,2011,-667,-8011,201101,143,202,58.9633,-153.26572,58.94985,-153.25753,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,0,Y,"Good performance",86,93,674,0,21720,Pacific cod,Gadus macrocephalus,790,Female,4800,5,,,,6,1,6,29-SEP-21
GOA,2011,-667,-8015,201101,143,206,59.00717,-152.53438,59.00705,-152.56025,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",145,151,677,0,21720,Pacific cod,Gadus macrocephalus,420,Female,832,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10627,201301,143,140,57.77625,-153.19841,57.76545,-153.20097,35,Kodiak,1,100,"Northern Kodiak Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",63,70,575,0,21720,Pacific cod,Gadus macrocephalus,460,Female,1094,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10628,201301,143,141,58.03555,-153.25208,58.03246,-153.22785,35,Kodiak,1,100,"Northern Kodiak Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",43,50,577,0,21720,Pacific cod,Gadus macrocephalus,450,Female,1034,3,,,,6,1,6,29-SEP-21
GOA,2013,-686,-10635,201301,143,148,57.32142,-152.13875,57.3329,-152.12852,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",67,74,588,0,21720,Pacific cod,Gadus macrocephalus,290,Female,264,2,,,,6,1,6,29-SEP-21
